Date,AMZN,BAC,F,AMGN,MSFT,GOOG,AAPL,JPM,WMT,TGT
2021-02-19,162.4949951171875,33.52961730957031,11.274835586547852,220.98785400390625,237.96255493164062,105.05699920654297,128.73443603515625,142.2453155517578,134.57244873046875,184.20115661621094
2021-02-22,159.03700256347656,34.121768951416016,11.39167308807373,220.7779998779297,231.58316040039062,103.24400329589844,124.89828491210938,143.58108520507812,133.9401397705078,184.3670196533203
2021-02-23,159.72500610351562,34.48094940185547,11.31378173828125,221.72225952148438,230.358642578125,103.54299926757812,124.759521484375,144.73426818847656,131.78060913085938,181.80136108398438
2021-02-24,157.97650146484375,35.315792083740234,11.94665241241455,219.36636352539062,231.62266540527344,104.75849914550781,124.25396728515625,147.28086853027344,129.58216857910156,182.5037384033203
2021-02-25,152.85800170898438,34.87895202636719,11.450092315673828,217.01046752929688,226.13204956054688,101.56800079345703,119.9321060180664,145.2820281982422,128.35646057128906,180.5526580810547
2021-02-26,154.64649963378906,33.69464111328125,11.39167308807373,214.5305633544922,229.47975158691406,101.84300231933594,120.19973754882812,141.428466796875,126.38175201416016,178.95278930664062
2021-03-01,157.3070068359375,34.7430534362793,11.664294242858887,216.55262756347656,233.9828338623047,104.07550048828125,126.67263793945312,144.6285400390625,127.79227447509766,181.53794860839844
2021-03-02,154.72650146484375,34.49065399169922,12.21927261352539,215.26498413085938,230.95115661621094,103.79199981689453,124.0259780883789,144.1576690673828,126.56657409667969,169.2461700439453
2021-03-03,150.25,35.354618072509766,11.849286079406738,213.5958251953125,224.71990966796875,101.33550262451172,120.99272918701172,146.94454956054688,124.11521911621094,169.3632354736328
2021-03-04,148.8784942626953,35.608272552490234,11.615612983703613,211.65960693359375,223.90023803710938,102.45449829101562,119.0796127319336,144.6862030029297,124.05684661865234,165.66595458984375
2021-03-05,150.0229949951172,36.02775955200195,11.94665241241455,217.2107391357422,228.70950317382812,105.427001953125,120.35832977294922,145.02255249023438,125.6035385131836,168.3876953125
2021-03-08,147.59750366210938,36.222877502441406,12.316637992858887,217.28707885742188,224.552001953125,101.20850372314453,115.34257507324219,146.94454956054688,124.39730072021484,172.54348754882812
2021-03-09,153.1425018310547,35.43266677856445,12.23874568939209,218.4125518798828,230.86227416992188,102.63500213623047,120.03121948242188,145.90667724609375,125.37981414794922,174.79696655273438
2021-03-10,152.8820037841797,36.45701217651367,12.569786071777344,219.33775329589844,229.51925659179688,102.75150299072266,118.9309310913086,149.07794189453125,128.5802001953125,174.211669921875
2021-03-11,155.67950439453125,36.33019256591797,12.47242259979248,220.49185180664062,234.17047119140625,105.7385025024414,120.89360809326172,148.29953002929688,128.53158569335938,174.93356323242188
